4.400119	0.4	12.	186.73	139.33	-1.820283
4.425412	0.4	12.	189.34	120.04	3.447528
4.395143	0.4	12.	194.23	132.742717	1.59
6.701377	0.4	12.	176.63	119.544042	1.59
5.718916	0.4	12.	171.41	149.694622	1.59
4.811046	0.4	12.	159.68	146.931365	1.59
4.6594	0.4	12.	169.495686	132.46	1.59
7.110491	0.4	12.	136.87	139.33	-4.620531
6.878105	0.4	12.	131.249863	153.71	1.59
5.099966	0.4	12.	145.01	163.19	-1.919695
5.019871	0.4	12.	158.05	172.285981	1.59
4.717507	0.4	12.	91.89	185.611394	1.59
8.34317	0.4	12.	98.73	167.902016	1.59
4.760283	0.4	12.	101.99	187.71	1.746528
7.47275	0.4	12.	92.21	211.91	-2.479299
5.305562	0.4	12.	99.38	219.76	5.933693
4.955514	0.4	12.	84.07	232.83	5.228003
4.653593	0.4	12.	94.857686	234.14	1.59
5.977806	0.4	12.	79.247754	217.47	1.59
7.366838	0.4	12.	60.472381	218.45	1.59
4.428808	0.4	12.	60.6	234.14	-0.377837
8.134362	0.4	12.	131.65	121.02	-5.263874
5.474552	0.4	12.	150.521931	109.9	1.59
4.692428	0.4	12.	150.23	121.02	5.532085
5.209807	0.4	12.	139.006062	111.21	1.59
5.652059	0.4	12.	129.04	101.07	4.177093
4.490391	0.4	12.	132.420686	88.98	1.59
5.406442	0.4	12.	131.	77.292112	1.59
7.056133	0.4	12.	153.16	65.44	-3.727068
4.486827	0.4	12.	130.425671	55.63	1.59
4.767323	0.4	12.	190.97	178.280138	1.59
5.33162	0.4	12.	196.19	163.91765	1.59
5.044215	0.4	12.	203.03	172.031679	1.59
6.09347	0.4	12.	215.74	175.29	-3.152638
4.434442	0.4	12.	211.83	183.79	4.582503
4.735629	0.4	12.	225.52	169.08	5.805112
5.418268	0.4	12.	208.57	193.984086	1.59
6.244893	0.4	12.	205.96	208.97	4.593622
9.082089	0.4	12.	185.1	199.16	-4.984589
4.803073	0.4	12.	196.19	214.52	0.608772
4.648198	0.4	12.	191.89549	223.02	1.59
5.174073	0.4	12.	203.68	241.797673	1.59
8.944053	0.4	12.	171.09	241.66	2.636067
6.016354	0.4	12.	214.674124	231.2	1.59
4.501209	0.4	12.	217.04	242.847075	1.59
7.867887	0.4	12.	213.894487	255.39	1.59
6.225496	0.4	12.	200.183369	261.6	1.59
4.457676	0.4	12.	171.41	263.24	0.21366
6.424277	0.4	12.	114.38	238.06	-1.785347
4.375516	0.4	12.	121.257008	228.26	1.59
4.898592	0.4	12.	149.9	224.66	-1.676249
5.720848	0.4	12.	146.64	208.97	-1.675758
4.399588	0.4	12.	128.39	207.33	-2.171436
5.715084	0.4	12.	118.94	209.211396	1.59
6.355393	0.4	12.	156.1	195.081268	1.59
4.85177	0.4	12.	240.669272	166.79	1.59
4.546338	0.4	12.	255.18	165.758999	1.59
5.973577	0.4	12.	253.55	177.575614	1.59
6.020555	0.4	12.	248.99	196.22	4.542204
5.698413	0.4	12.	232.69	225.31	-3.534017
6.286951	0.4	12.	243.77	226.15607	1.59
4.571021	0.4	12.	254.864311	222.37	1.59
6.01114	0.4	12.	236.6	238.1591	1.59
5.209779	0.4	12.	131.764768	261.93	1.59
6.734495	0.4	12.	122.52	252.306189	1.59
4.463696	0.4	12.	111.495444	266.84	1.59
4.494506	0.4	12.	108.84	252.380582	1.59
4.511995	0.4	12.	81.78	256.04969	1.59
10.361671	0.4	12.	75.27	270.43	-0.009824
4.69509	0.4	12.	39.09	220.547206	1.59
8.500684	0.4	12.	57.66	193.99489	1.59
8.326483	0.4	12.	72.98	184.77	-3.594478
4.783913	0.4	12.	106.23	196.286457	1.59
5.177091	0.4	12.	99.06	225.97	-2.950252
5.203558	0.4	12.	108.18	214.85	0.943066
5.916383	0.4	12.	87.65	224.99	-2.49973
5.035601	0.4	12.	161.96	261.93	0.32279
5.163151	0.4	12.	169.13	283.610174	1.59
5.680652	0.4	12.	182.032099	262.26	1.59
6.120686	0.4	12.	197.49	276.777173	1.59
6.814682	0.4	12.	211.660073	277.95	1.59
4.579052	0.4	12.	263.65	214.2	5.987225
7.415992	0.4	12.	269.85	221.72	-1.226704
7.824795	0.4	12.	270.17	205.37	-4.778395
5.12372	0.4	12.	281.985066	212.89	1.59
4.547927	0.4	12.	268.18765	179.87	1.59
9.936955	0.4	12.	280.6	188.7	-6.78298
4.597989	0.4	12.	274.73	170.218139	1.59
4.502665	0.4	12.	234.954381	197.52	1.59
4.838012	0.4	12.	220.304259	206.35	1.59
7.770797	0.4	12.	171.41	163.19	-2.210444
4.853814	0.4	12.	213.46	150.77	3.503592
4.759071	0.4	12.	239.022672	146.52	1.59
4.575508	0.4	12.	219.704302	133.44	1.59
7.064283	0.4	12.	237.58	129.966257	1.59
4.620636	0.4	12.	266.59	127.968698	1.59
9.466462	0.4	12.	261.05	141.29	-4.369054
7.338514	0.4	12.	281.9	142.6	-4.178433
4.445108	0.4	12.	293.469713	113.83	1.59
6.033271	0.4	12.	271.8	110.56	-3.37262
4.524245	0.4	12.	281.25	106.401006	1.59
5.414268	0.4	12.	122.85	180.52	-2.837732
7.283733	0.4	12.	135.56	179.54	-5.597662
5.29103	0.4	12.	128.72	169.158322	1.59
4.817374	0.4	12.	162.94	215.4193	1.59
5.559644	0.4	12.	135.24	194.58	-2.660509
4.543257	0.4	12.	81.46	158.774378	1.59
6.763406	0.4	12.	74.61	168.1	-0.555295
6.625793	0.4	12.	46.58	172.196198	1.59
6.850233	0.4	12.	31.92	161.578531	1.59
7.931136	0.4	12.	59.29	155.270794	1.59
6.59417	0.4	12.	94.273666	120.69	1.59
6.782992	0.4	12.	99.71	98.79	0.472941
4.545422	0.4	12.	75.92	115.110574	1.59
5.668465	0.4	12.	82.44	129.841969	1.59
5.045423	0.4	12.	66.46	140.530817	1.59
5.065304	0.4	12.	65.49	120.720031	1.59
5.258583	0.4	12.	197.057787	99.11	1.59
7.424661	0.4	12.	178.26	87.02	-4.822402
5.218638	0.4	12.	162.29	98.13	2.225118
4.583226	0.4	12.	207.92	88.65	4.269533
5.714956	0.4	12.	192.27	70.329631	1.59
5.652607	0.4	12.	182.5	56.61	0.349179
7.499819	0.4	12.	210.560283	36.34	1.59
6.555254	0.4	12.	197.189899	16.4	1.59
5.917366	0.4	12.	237.58	31.060718	1.59
7.349884	0.4	12.	258.44	34.7	-5.021498
4.814071	0.4	12.	250.62	63.8	2.163283
7.495369	0.4	12.	248.66	81.13	-5.201279
5.020229	0.4	12.	274.385571	74.92	1.59
5.934789	0.4	12.	228.51635	94.54	1.59
5.664665	0.4	12.	240.84	102.06	-3.43973
5.178836	0.4	12.	223.56	117.585788	1.59
4.552314	0.4	12.	167.18	78.84	3.870036
4.405167	0.4	12.	144.04	87.566849	1.59
8.373187	0.4	12.	170.76	33.4	-1.849289
7.968762	0.4	12.	150.88	36.34	-2.632062
7.757371	0.4	12.	186.08	109.58	-4.592795
8.183376	0.4	12.	106.55	148.48	-5.263713
4.375097	0.4	12.	119.92	194.58	-0.164967
5.096423	0.4	12.	218.397956	66.42	1.59
6.222552	0.4	12.	269.52	90.734049	1.59
4.866375	0.4	12.	274.73	136.06	5.371947
4.728852	0.4	12.	154.14	101.665985	7.88
5.196001	0.4	12.	183.47	131.939394	7.88
4.718166	0.4	12.	230.628208	159.6	7.88
4.869342	0.4	12.	232.052462	180.52	7.88
6.175645	0.4	12.	224.54	194.041456	7.88
4.377323	0.4	12.	245.73	216.993872	7.88
5.067905	0.4	12.	268.87	196.54	4.710919
7.44883	0.4	12.	286.47	196.22	8.698621
9.191579	0.4	12.	306.078118	189.02	7.88
4.940444	0.4	12.	283.86	177.875064	7.88
4.762203	0.4	12.	284.19	165.16	11.591935
7.226205	0.4	12.	303.98182	154.69	7.88
4.431092	0.4	12.	271.47	152.379737	7.88
6.474297	0.4	12.	286.888253	120.69	7.88
7.072611	0.4	12.	257.46	78.84	8.865752
6.027189	0.4	12.	245.907431	87.67	7.88
6.815283	0.4	12.	234.64	67.07	1.066709
7.412129	0.4	12.	195.86	37.97	5.6564
7.05556	0.4	12.	211.18	20.32	2.356867
4.425625	0.4	12.	178.91	23.92	4.356395
6.760781	0.4	12.	147.965442	78.52	7.88
6.173774	0.4	12.	124.15	123.052328	7.88
