5.414898	0.4	12.	107.17	93.16	-3.07898
4.93195	0.4	12.	124.134164	86.29	2.12
4.410776	0.4	12.	108.47	66.41397	2.12
4.679305	0.4	12.	94.13	71.26	-0.964654
5.166029	0.4	12.	90.22	81.745972	2.12
4.89831	0.4	12.	138.46	98.06	-2.078319
9.93784	0.4	12.	137.48	83.68	-7.037763
4.438616	0.4	12.	105.21	101.908271	2.12
4.797316	0.4	12.	96.09	103.62	-0.894994
4.527855	0.4	12.	91.232804	116.37	2.12
4.506224	0.4	12.	112.38	119.64	-0.744559
4.437767	0.4	12.	126.07	72.24	-2.195402
7.464666	0.4	12.	119.56	100.03	-4.09926
4.510224	0.4	12.	99.67	90.55	5.368824
4.512178	0.4	12.	113.36	95.78	6.366632
6.286936	0.4	12.	130.64	92.51	9.021791
4.470941	0.4	12.	115.97	71.26	0.275787
5.68512	0.4	12.	123.79	54.603124	4.17
5.497996	0.4	12.	98.012895	61.45	4.17
8.690191	0.4	12.	77.980747	121.6	4.17
4.890756	0.4	12.	92.18	126.84	2.031704
7.668274	0.4	12.	108.15	138.93	-2.990489
5.750074	0.4	12.	119.27673	144.49	4.17
4.608937	0.4	12.	142.04	121.675335	4.17
5.379812	0.4	12.	137.48	135.269266	4.17
5.241958	0.4	12.	144.	110.82	1.643177
5.13481	0.4	12.	121.18	127.49	2.01936
4.825709	0.4	12.	102.239563	126.51	4.17
5.827457	0.4	12.	128.68	116.37	-1.137128
4.560475	0.4	12.	131.29	106.57	3.305117
6.486414	0.4	12.	102.93	78.45	-1.847494
5.698059	0.4	12.	84.008804	106.57	7.65
4.380973	0.4	12.	90.55	97.08	8.075292
4.746736	0.4	12.	90.87	87.28	10.893972
4.553376	0.4	12.	127.7	81.39	10.713728
5.733836	0.4	12.	147.91	90.22	3.382349
4.465486	0.4	12.	152.521083	108.85	7.65
4.723898	0.4	12.	158.34	93.49	3.361466
4.482926	0.4	12.	146.871315	100.35	7.65
5.39536	0.4	12.	132.381501	72.24	7.65
5.639046	0.4	12.	141.448143	79.76	7.65
4.732114	0.4	12.	156.39	83.68	2.988584
5.213241	0.4	12.	130.64	125.2	7.995464
4.705611	0.4	12.	109.78	74.659946	7.65
4.438563	0.4	12.	106.343088	84.66	7.65
4.544292	0.4	12.	138.46	104.6	9.55591
5.170813	0.4	12.	101.966783	115.39	7.65
4.968201	0.4	12.	112.38	127.82	12.088623
4.916711	0.4	12.	122.633999	108.2	7.65
4.463364	0.4	12.	119.56	117.296573	7.65
4.543465	0.4	12.	147.81087	71.26	11.06
4.672715	0.4	12.	150.84	58.409182	11.06
5.020261	0.4	12.	107.82	58.500211	11.06
4.377632	0.4	12.	109.78	105.171044	11.06
5.947158	0.4	12.	95.311524	136.97	11.06
4.864234	0.4	12.	155.73	117.287239	11.06
8.136225	0.4	12.	154.43	141.843241	11.06
5.910048	0.4	12.	163.386551	128.14	11.06
5.12802	0.4	12.	163.56	106.89	7.541221
7.223351	0.4	12.	169.593001	89.56	11.06
5.326202	0.4	12.	158.561447	73.54	11.06
5.876491	0.4	12.	135.85	58.83	6.891949
4.447565	0.4	12.	126.73	156.91	11.549157
5.390477	0.4	12.	90.620749	148.09	11.06
4.953173	0.4	12.	101.63	146.13	9.040121
5.430108	0.4	12.	111.41	151.68	12.337047
6.453035	0.4	12.	131.61	145.8	5.704199
5.599867	0.4	12.	137.81	155.61	10.568632
4.531674	0.4	12.	149.21	129.664186	11.06
5.027741	0.4	12.	166.16	116.37	14.769854
5.077856	0.4	12.	83.05	76.519781	11.06
5.274326	0.4	12.	79.47	93.700373	11.06
4.963404	0.4	12.	136.5	115.39	11.778979
4.423362	0.4	12.	112.71	86.29	15.126352
4.759619	0.4	12.	129.01	65.285606	16.13
4.393785	0.4	12.	142.04	62.553344	16.13
4.440776	0.4	12.	120.53	79.342089	16.13
4.589186	0.4	12.	120.493703	96.76	19.01
4.590775	0.4	12.	106.84	95.45	15.601631
4.573679	0.4	12.	101.95	104.93	15.688656
4.914031	0.4	12.	94.46	110.708501	19.01
5.924525	0.4	12.	84.720934	68.97	19.01
5.145015	0.4	12.	105.87	68.64	15.817934
4.704551	0.4	12.	141.39	90.83045	19.01
5.015455	0.4	12.	135.53	81.39	17.740682
4.81278	0.4	12.	121.84	127.49	17.420763
4.51015	0.4	12.	100.	125.86	17.272554
5.602821	0.4	12.	86.31	125.2	15.300495
10.528914	0.4	12.	74.262478	136.97	20.68
5.160023	0.4	12.	107.82	138.93	15.055758
4.974263	0.4	12.	115.32	144.16	23.679295
4.805727	0.4	12.	125.278645	149.39	19.01
4.408303	0.4	12.	138.78	131.09	17.379115
4.632132	0.4	12.	139.206241	120.3	19.85
4.720004	0.4	12.	144.65	111.8	16.108073
4.378892	0.4	12.	137.48	99.05	16.766835
4.777237	0.4	12.	127.747073	89.89	19.85
4.633757	0.4	12.	119.88	86.29	23.69237
4.370667	0.4	12.	97.344925	92.83	20.68
4.856567	0.4	12.	94.46	74.2	20.253278
4.452842	0.4	12.	86.315822	80.08	20.68
4.651095	0.4	12.	84.03	112.78	16.301769
4.520148	0.4	12.	113.69	64.166982	20.68
4.52928	0.4	12.	120.53	71.140861	21.59
10.400787	0.4	12.	123.79	50.514146	21.59
4.741477	0.4	12.	129.66	110.16	17.886461
4.522071	0.4	12.	129.01	99.7	26.500195
5.105471	0.4	12.	161.93	99.37	17.478011
4.609919	0.4	12.	143.02	51.25196	22.42
4.431899	0.4	12.	94.46	61.77	19.070511
4.601292	0.4	12.	109.13	83.976772	23.33
4.433333	0.4	12.	100.33	82.04	19.380799
4.402796	0.4	12.	102.28	88.58	26.964049
4.88788	0.4	12.	139.11	87.6	28.12355
4.802929	0.4	12.	149.846773	88.26	23.33
4.812307	0.4	12.	159.304593	91.53	23.33
4.454681	0.4	12.	149.21	106.89	25.205272
5.065625	0.4	12.	158.775875	108.2	23.33
4.408285	0.4	12.	143.67	99.353459	23.33
4.479191	0.4	12.	117.93	121.116906	23.33
6.391298	0.4	12.	116.62	111.47	16.974578
4.615809	0.4	12.	108.72847	124.22	23.33
4.974903	0.4	12.	128.03	119.100162	23.33
5.519476	0.4	12.	129.98	132.07	27.556848
4.48887	0.4	12.	104.56	117.03	19.190986
4.464116	0.4	12.	113.39323	132.07	23.33
4.638027	0.4	12.	92.83	99.37	27.389027
4.539546	0.4	12.	86.890221	105.91	23.33
4.497109	0.4	12.	93.15	119.599529	23.33
4.648937	0.4	12.	101.3	134.36	21.20143
4.388249	0.4	12.	91.928808	130.11	23.33
4.482474	0.4	12.	88.92	142.53	20.251887
5.366162	0.4	12.	83.05	120.95	28.100947
4.867048	0.4	12.	91.85	86.62	24.991901
4.546682	0.4	12.	86.96	93.81	18.871114
4.92763	0.4	12.	114.34	93.81	25.939262
4.429957	0.4	12.	111.054458	102.32	23.33
5.082471	0.4	12.	120.86	105.58	28.010275
4.562436	0.4	12.	113.69	74.52	27.151339
4.470113	0.4	12.	130.64	75.83	26.897743
4.722542	0.4	12.	138.46	69.620978	23.33
5.204068	0.4	12.	144.265736	78.78	23.33
4.520647	0.4	12.	152.717343	98.39	23.33
4.59116	0.4	12.	158.266099	82.04	23.33
4.744943	0.4	12.	164.21	72.520502	23.33
4.777924	0.4	12.	158.640304	62.75	23.33
4.537276	0.4	12.	77.026206	101.99	23.33
4.909601	0.4	12.	137.81	108.117864	23.33
4.728753	0.4	12.	150.52	117.35	21.94198
4.389834	0.4	12.	143.938132	126.51	26.21
4.441914	0.4	12.	152.47	128.81923	26.21
4.452654	0.4	12.	108.47	112.993604	26.21
5.133889	0.4	12.	103.494964	74.85	26.21
4.383662	0.4	12.	148.89	61.672913	27.12
5.474383	0.4	12.	152.8	73.261611	27.12
4.843814	0.4	12.	93.127454	66.35	27.12
