5.882660	0.400000	12.000000	-80.961088	137.970000	-0.150000	
5.853329	0.400000	12.000000	-77.181372	150.720000	-0.150000	
7.883157	0.400000	12.000000	-75.620000	169.750204	-0.150000	
5.380475	0.400000	12.000000	-92.503481	127.180000	-0.150000	
4.590824	0.400000	12.000000	-85.390000	145.619662	5.530000	
6.171851	0.400000	12.000000	-58.670000	165.526959	5.530000	
5.837510	0.400000	12.000000	-63.560000	142.870000	8.762438	
5.161632	0.400000	12.000000	-66.300801	180.150000	5.530000	
6.029683	0.400000	12.000000	-74.310000	189.370431	5.530000	
5.286040	0.400000	12.000000	-99.080000	143.291282	5.530000	
4.555514	0.400000	12.000000	-108.244326	150.070000	5.530000	
7.161192	0.400000	12.000000	-104.620000	128.284873	5.530000	
4.374631	0.400000	12.000000	-129.390000	127.765385	5.530000	
4.751539	0.400000	12.000000	-119.290000	132.090000	2.115948	
7.405263	0.400000	12.000000	-115.202752	113.120000	5.530000	
6.906168	0.400000	12.000000	-104.950000	97.028016	6.360000	
6.259145	0.400000	12.000000	-87.917341	118.680000	6.360000	
5.153739	0.400000	12.000000	-73.089763	117.700000	7.200000	
5.974183	0.400000	12.000000	-80.830000	95.470000	1.440875	
5.268433	0.400000	12.000000	-88.141957	102.010000	7.200000	
6.031315	0.400000	12.000000	-126.073832	103.310000	8.110000	
5.785560	0.400000	12.000000	-83.440000	180.150000	4.210280	
6.896082	0.400000	12.000000	-91.260000	164.391429	9.170000	
7.409619	0.400000	12.000000	-72.386323	102.660000	10.150000	
6.932543	0.400000	12.000000	-101.240384	115.080000	10.150000	
4.540083	0.400000	12.000000	-117.010000	142.870000	7.775409	
5.098864	0.400000	12.000000	-123.274996	151.050000	10.980000	
6.208348	0.400000	12.000000	-58.990000	182.694933	15.600000	
5.761903	0.400000	12.000000	-50.850000	171.990541	15.600000	
5.067565	0.400000	12.000000	-72.030000	164.130000	17.441778	
7.096662	0.400000	12.000000	-80.180000	135.318783	16.510000	
5.276851	0.400000	12.000000	-92.943140	128.160000	16.510000	
5.792118	0.400000	12.000000	-64.392558	129.800000	17.570000	
6.338019	0.400000	12.000000	-62.250000	117.050000	18.129626	
9.147091	0.400000	12.000000	-80.830000	78.404652	17.570000	
5.874478	0.400000	12.000000	-119.290000	95.470000	21.478785	
8.089037	0.400000	12.000000	-102.990000	168.187681	18.410000	
4.919668	0.400000	12.000000	-83.760000	157.553681	18.410000	
5.838597	0.400000	12.000000	-69.175026	150.720000	18.410000	
4.936175	0.400000	12.000000	-95.500000	181.450000	16.157782	
6.980852	0.400000	12.000000	-70.730000	190.940000	19.964496	
5.046630	0.400000	12.000000	-68.450000	180.150000	25.719680	
4.548056	0.400000	12.000000	-54.760000	163.905812	21.970000	
6.338776	0.400000	12.000000	-89.630000	147.428647	21.970000	
4.722660	0.400000	12.000000	-101.690000	151.050000	21.517018	
4.600065	0.400000	12.000000	-104.991354	140.260000	21.970000	
6.318988	0.400000	12.000000	-60.512193	140.590000	21.970000	
4.652508	0.400000	12.000000	-90.280000	114.100000	22.501703	
4.931181	0.400000	12.000000	-104.620000	128.129815	21.970000	
5.398882	0.400000	12.000000	-119.940000	114.430000	23.406788	
5.658827	0.400000	12.000000	-108.037772	104.300000	21.970000	
4.637981	0.400000	12.000000	-117.661892	131.430000	21.970000	
4.399444	0.400000	12.000000	-129.070000	131.430000	19.051892	
6.038276	0.400000	12.000000	-82.790000	106.910000	17.548584	
5.907964	0.400000	12.000000	-103.970000	88.288199	21.970000	
4.516866	0.400000	12.000000	-88.441694	90.560000	23.710000	
6.426379	0.400000	12.000000	-78.220000	119.660000	22.665493	
4.571034	0.400000	12.000000	-83.760000	179.490000	21.591344	
6.402451	0.400000	12.000000	-88.000000	169.030000	23.791215	
5.435885	0.400000	12.000000	-125.804495	153.340000	27.270000	
7.109309	0.400000	12.000000	-117.990000	142.870000	28.822082	
4.518504	0.400000	12.000000	-115.050000	157.812914	28.100000	
7.100510	0.400000	12.000000	-75.940000	94.810000	24.184473	
5.571140	0.400000	12.000000	-105.600000	116.927864	28.940000	
5.448901	0.400000	12.000000	-62.900000	170.010000	25.022602	
5.776475	0.400000	12.000000	-90.054124	189.300000	29.770000	
7.623760	0.400000	12.000000	-98.146115	129.800000	35.150000	
5.140046	0.400000	12.000000	-79.200000	139.930000	32.245254	
4.383393	0.400000	12.000000	-86.370000	132.761905	34.470000	
4.588277	0.400000	12.000000	-72.030000	164.780000	36.303029	
4.552788	0.400000	12.000000	-78.880000	181.450000	39.089718	
5.324945	0.400000	12.000000	-64.845859	182.110000	35.380000	
5.289132	0.400000	12.000000	-54.100000	189.396007	35.380000	
7.338930	0.400000	12.000000	-50.190000	175.900000	39.621143	
5.893439	0.400000	12.000000	-44.330000	161.312906	33.180000	
5.101449	0.400000	12.000000	-51.500000	145.490000	32.765069	
4.741713	0.400000	12.000000	-55.981949	154.640000	35.300000	
5.061506	0.400000	12.000000	-50.850000	134.700000	34.339782	
6.433803	0.400000	12.000000	-47.799024	122.930000	36.210000	
4.596942	0.400000	12.000000	-59.516124	122.280000	36.210000	
4.693599	0.400000	12.000000	-66.490000	129.800000	38.271877	
4.809643	0.400000	12.000000	-62.900000	96.450000	39.252983	
6.125578	0.400000	12.000000	-67.470000	86.784936	36.210000	
5.658561	0.400000	12.000000	-60.620000	106.910000	35.499994	
5.468451	0.400000	12.000000	-79.585060	88.930000	36.210000	
6.773107	0.400000	12.000000	-95.704272	99.060000	37.120000	
4.593487	0.400000	12.000000	-83.440000	99.594167	38.030000	
5.917972	0.400000	12.000000	-88.330000	109.617961	38.030000	
